,Occupation,Family Type,Family Interest,House Type,Number Of Residents,Average Age,Distance To Nearest Tower [m],Number Of Phones,Number Of Computers,Number Of Tvs,Number Of Pets,Customer Happiness,Time Spend On YouTube [min],Time Spend On TikTok [min],Time Spend On Instagram [min],Time Spend On Spotify [min],Size of home [m2],Mobile Traffic
3083,0.326,0.379,0.39,0.465,1,41,36.24500923137312,1,0,0,1,8.0,12.216486199800762,3.617068977210047,10.129790893062989,11.894310087553723,0.3604426224496861,7.782045393622166
3084,0.399,0.57,0.554,0.465,3,50,44.05982946660349,2,1,1,1,8.0,12.640372372885416,32.81554835305751,12.037350511767475,61.925241014405294,0.3045215170577494,11.131480006627722
3085,0.587,0.57,0.504,0.465,4,61,99.97082152550394,3,2,2,1,8.0,14.63744129541363,5.238886805268604,8.520674025245231,25.942403002768277,0.541848297678775,10.736058369592454
3086,0.516,1.0,1.0,1.0,2,44,33.65279478982078,2,1,0,1,6.0,15.329494070790478,12.116339568173068,25.134612597077624,63.531251930580964,0.43427305385110404,4.191759408485422
3087,0.516,1.0,1.0,1.0,3,42,76.3902319299438,3,1,1,1,6.0,7.992205796708302,33.15764153731216,20.08276000647216,20.863510072264024,0.66370731762571,8.433780293925297
3088,1.0,0.379,0.39,0.53,1,38,43.899530040764766,2,0,0,1,8.0,9.629328451278994,4.158813582547134,3.190477694351345,4.109425200527675,0.4891062823549446,7.506260164585004
3089,0.399,0.57,0.554,1.0,1,48,65.47195845957478,2,1,1,1,7.0,14.32053310078191,9.819570678383542,17.72971459924385,7.963912254405296,0.6247429895703001,8.288792468568039
3090,0.587,0.474,0.453,0.607,3,69,105.87140097850794,4,2,1,1,8.0,12.354501716986356,6.4704965980404685,15.025883147449964,38.720275947270316,0.7000306055792229,10.653173099245148
3091,0.516,1.0,0.619,0.607,1,36,68.05754551259471,2,0,1,1,9.0,16.559061842830616,17.258267579359607,6.644806353705509,10.416410165332964,0.4105072056339426,12.409996077418931
3092,0.456,0.57,1.0,0.607,3,36,35.91753531988694,3,1,2,1,8.0,5.985926725759966,21.93671525532312,17.03101086613176,10.218836589637645,0.7223187371458031,8.822236388136087
3093,0.326,0.379,0.504,0.53,2,42,34.412769174143975,2,0,1,1,8.0,1.9490659721722308,12.983310117259355,8.616288654150864,8.367611530370306,0.3913039833618754,7.002858754714969
3094,0.516,1.0,1.0,1.0,2,46,16.423167660960292,3,2,1,0,7.0,11.294237851846132,4.702547837402984,23.819794344619996,39.319055273891664,0.31918179020400195,3.5121082393363623
3095,0.399,0.474,0.504,0.465,2,43,39.8926233454993,2,2,2,1,9.0,14.855384085126786,11.791409880844663,49.985604097674866,34.2298049248628,0.36475016411388406,11.495594063770145
3096,1.0,0.474,0.453,0.607,2,44,51.070287030525854,2,0,1,1,8.0,6.002233058232648,11.312915534720878,7.227912196562011,14.475129249721794,0.2561568983906394,9.996063283786905
3097,0.326,0.379,0.554,0.392,3,47,41.909684128396876,3,1,1,1,8.0,9.98156653184331,5.609522366460822,7.077764360929174,51.284793051594846,0.4703698980086046,9.03479539383504
3098,0.456,0.379,0.39,0.392,2,56,35.044977707065605,2,1,1,1,8.0,12.626433054707906,9.09766813358939,14.53394040680832,27.346539470005638,0.6435230608262799,5.810584737451656
3099,0.456,0.474,0.39,1.0,2,39,57.57795911765105,2,1,1,0,10.0,8.697838537335175,12.290935369733031,9.37758232920526,22.862453664540727,0.3363516960108037,11.502974389893287
3100,0.587,0.379,0.554,0.392,2,47,24.744439358421335,2,1,1,1,10.0,7.434422914096689,6.304825298968688,21.73259126901037,10.232632311668917,0.5054194453850476,9.794522360420773
3101,0.399,0.57,0.554,0.465,3,53,48.5015359660506,2,1,1,0,8.0,11.431989477856735,12.361306504786334,4.909812973650904,24.453281352827368,0.3765116094017782,8.96145027257434
3102,0.587,0.474,0.554,0.53,2,48,32.69916295418975,3,1,1,0,7.0,23.71366475701643,11.026714289153166,7.80953718949703,39.31557371763946,0.316487708294397,11.032489122892027
3103,0.326,0.474,1.0,0.607,2,36,21.9365319061133,2,1,1,0,8.0,12.149700051953086,18.572426639314735,17.944121636291293,9.954794042994099,0.27060231276660596,10.071494976241848
3104,1.0,0.57,0.619,1.0,3,58,79.9281325705274,3,2,2,1,8.0,18.30697062940733,7.521810064390126,12.672807748039014,11.196654345918603,0.6930335027784708,11.86249744904023
3105,0.326,0.379,0.619,0.392,2,50,40.52702569062307,2,1,1,0,10.0,8.848188351318711,7.194635897407383,5.297439321793838,18.24005340745001,0.4443092423570189,7.799339296683263
3106,0.456,0.57,0.504,0.53,2,50,46.12538987323091,3,2,2,1,8.0,10.775681603220125,6.579313171505806,8.234333114754431,15.280408243251305,0.5232255957831191,9.55980840269414
3107,1.0,0.474,0.504,0.53,1,50,79.97984819079372,2,1,1,1,8.0,16.468309993259563,7.091227458746797,16.21192837958125,5.799075293644737,0.5732228744337731,11.595006140695379
3108,1.0,0.57,0.453,0.465,3,47,50.073416326685305,2,1,1,1,10.0,9.373472438595353,8.44440630832812,9.3828887140337,31.712401731933316,0.45231996716206335,12.26422497852659
3109,0.587,0.57,0.554,0.392,2,41,40.361008569100825,2,1,1,1,8.0,28.297751541990976,5.431705630995293,13.953803451270257,30.155628157173187,0.4450296510090564,13.318907090668905
3110,0.516,0.379,0.453,1.0,3,53,37.200554891096814,3,1,1,1,7.0,11.866374034645187,9.220664459492763,9.680194832452313,41.68585005507622,0.5173260278719591,7.6108444299439295
3111,0.587,0.57,0.504,0.392,2,40,43.61130782247011,3,1,1,1,9.0,15.593747820365083,11.949958299786323,16.82006161909934,46.47151530839559,0.6147184397787969,10.242506734420495
3112,0.587,1.0,0.619,0.607,3,41,45.22462810723007,4,1,1,1,9.0,15.10515626038662,11.233476305724592,14.225441547207229,47.21084536803112,0.5926707105437394,8.640044784115432
3113,0.326,0.474,1.0,0.53,1,37,33.93508189888191,0,0,1,0,10.0,11.016498393976832,12.298362898826648,11.375926405530866,14.747473844839245,0.26320872687368246,5.783683926495653
3114,0.326,0.379,0.504,0.607,2,65,55.8134590108792,2,1,1,0,8.0,4.157482069211566,2.523500490548671,8.417744483020865,9.444035369148333,0.26458838948847874,7.1420862624971235
3115,0.456,0.474,0.39,0.465,1,55,51.91042090839778,2,0,1,1,4.0,7.4918527623497555,5.384997219863526,14.925638047878673,12.480569380400278,0.5046298014508369,4.95656402789363
3116,0.326,0.57,0.39,0.392,2,49,91.16576119172653,1,0,0,1,7.0,5.901592082727172,5.170227391151477,3.981176802938884,10.037110454055188,0.40265139139279915,7.746497661360351
3117,0.326,0.379,0.619,0.465,2,54,20.2273975834558,2,1,1,1,8.0,9.808684061618882,6.084607864728148,16.95156503680959,30.607811796802373,0.12624747131944697,3.8779009548934873
3118,0.516,0.57,0.504,1.0,2,48,36.164672296377795,3,1,2,1,8.0,7.881216888578249,9.994726822205287,7.706020798970246,14.582858890212075,0.544147562217413,6.801303032536663
3119,0.399,0.379,1.0,0.607,5,50,62.9389580530689,4,2,2,1,7.0,34.01068186678375,36.7711412496222,10.158197231996157,93.58224820126566,0.5316552706957767,13.3783011719143
3120,0.587,0.379,0.39,1.0,2,50,53.770604524557605,3,1,1,1,6.0,8.057807034286881,6.6992217989295435,10.256506784057187,9.741743580050763,0.41475532811882027,8.17751021104758
3121,0.516,0.474,0.39,0.607,2,39,53.9847490694658,2,0,0,1,8.0,10.426205168721564,19.170307119522523,19.09765294839548,50.110178721240196,0.420634589679432,9.314019609870806
3122,0.326,0.379,0.504,0.392,3,46,42.821484743840635,2,1,1,1,7.0,9.276163319538945,3.4570090342815583,2.512495656178891,16.157225921676304,0.601571369799274,4.582843737236643
3123,0.326,0.379,0.619,0.53,2,43,42.84053603116293,2,1,1,1,6.0,3.7647666265876865,5.761945455657854,19.837031643453777,16.08180272750973,0.506433453265032,4.866015486784433
3124,0.456,0.474,0.554,0.607,2,60,50.23671718965032,2,1,1,1,8.0,8.018930201523634,5.812370042001421,20.933098359073853,34.860244840578304,0.4346439340436437,6.98009577265384
3125,0.516,0.379,0.619,0.465,3,55,35.16389239400238,3,2,2,0,10.0,7.577165553948602,6.390344127514726,38.7735472947562,43.0975037736261,0.4126006858761165,9.272727038118186
3126,0.326,0.474,0.619,0.392,2,50,63.47657714253623,2,1,1,0,7.0,10.791688628136155,14.9798506530419,43.06556754995198,61.930732804485416,0.27543332753496214,8.199011157669414
3127,0.587,1.0,0.619,0.53,2,38,60.215888362438044,1,1,1,1,8.0,11.565463970067453,11.42174595381469,7.915169660149429,10.007978551294574,0.7027576344994111,13.551901720182096
3128,0.516,0.57,0.554,0.53,2,44,60.96939793200066,3,2,1,0,8.0,11.698568259760304,5.17380900241795,21.667606889804375,21.409896166181973,0.6173393123098402,6.889328267248768
3129,0.456,0.474,0.619,0.53,4,48,46.88570270520958,3,2,2,1,9.0,9.707760962040023,6.867356148807217,7.615195915054943,17.072127131600997,0.6389856003198091,11.085165889432414
3130,0.326,0.379,0.39,0.465,3,69,31.202199918177204,3,1,2,1,6.0,3.059701372646886,5.342097390710006,7.134527083059253,13.65615719611468,0.5153300122426567,4.221901660830637
3131,0.399,0.57,0.453,0.392,2,52,79.83097251767123,1,1,1,1,6.0,16.234246689947977,11.071032582476889,8.275784884016659,17.00860222322788,0.5586970280186003,10.326614286202629
3132,0.326,0.474,0.554,0.392,2,32,41.316318075915575,1,1,0,1,8.0,7.851673607960817,15.091127919853076,24.59141955310264,60.00673478360167,0.20595071337324136,9.229698757902169
3133,0.456,0.474,0.453,1.0,2,55,53.89310184026966,2,1,1,1,8.0,14.966936862562514,12.741258330666048,22.40852934701572,14.247104608921832,0.5367807211751752,9.982639189833069
3134,0.456,1.0,0.554,0.392,2,52,35.77683382024698,3,2,1,0,7.0,17.591972624465548,7.096109643996297,8.18476775768764,60.592988110186845,0.466714203773831,7.491645432471376
3135,0.516,0.474,0.554,1.0,2,46,65.86141062885424,3,1,1,1,8.0,12.30840765144356,21.86923936024826,16.775180953084522,17.8488739164785,0.5678356129480147,10.657427625535691
3136,1.0,1.0,1.0,0.53,2,39,83.20315545013909,3,1,1,1,8.0,13.018765838139027,20.12077812300855,20.366503051178917,19.50862645831683,0.6930819371325831,9.439773864239188
3137,0.587,0.474,0.619,0.465,4,53,74.63841868836394,3,2,2,1,9.0,10.771402770060854,6.546577011342169,5.592949169101198,12.907088260683125,0.7120417260904924,11.998746931012114
3138,0.399,0.57,0.619,0.53,1,34,27.462577355347825,2,1,1,1,8.0,6.981903738811566,6.684568149244724,26.62774668118519,6.668088673303027,0.6498196632516178,5.208340830371356
3139,0.456,1.0,0.453,0.607,2,50,83.40192110546725,2,1,1,1,8.0,8.977412708366787,26.597164037901397,30.433714171550562,34.817918488209,0.44629357041116974,10.768966662887289
3140,1.0,0.474,0.619,1.0,2,53,55.682677784538406,3,2,2,0,9.0,22.792839299237837,10.38594201706729,10.353785861413074,20.100239393547433,0.4573597075695814,13.433451769642492
3141,0.516,0.57,0.453,0.392,2,49,65.37446467138523,3,1,1,1,6.0,13.769068820777042,8.74129225439828,17.117994207503106,19.602144557211307,0.5704197921081375,7.953705335254455
3142,0.326,0.474,0.619,0.607,3,58,28.458326289020107,2,2,2,1,7.0,11.05818954325451,4.186936604631343,2.824928789432177,22.00903757607763,0.41062363500483556,6.1901176436859595
3143,0.399,0.379,0.504,0.607,3,49,53.18767415858708,3,2,1,1,7.0,15.45874322631166,7.058513760036592,12.75905419886079,41.874560843704565,0.42219597335615344,8.293928475045862
3144,1.0,1.0,1.0,0.607,2,51,85.43919159746054,3,2,2,1,6.0,10.769618023523515,18.869611540966922,10.98981977669588,20.924580637016057,0.6488682002904171,9.576131863138267
3145,0.516,0.57,0.554,0.53,2,44,47.4517041217604,2,1,1,1,7.0,15.892500866892547,9.26239378541194,6.077935205231689,25.738698014555226,0.4141842117008219,6.0714922335787485
3146,1.0,1.0,1.0,0.53,4,49,120.5505656850508,4,1,1,1,8.0,12.147606902442389,9.982705562812592,10.134229613463758,43.5023784073787,0.5830196537584704,13.832930631544386
3147,0.516,1.0,1.0,1.0,5,39,41.26777881224443,5,2,1,1,7.0,16.96011776267533,13.384219825752863,42.43719058980832,96.08813933626165,0.6131184121944004,10.130474931089953
3148,0.399,0.379,0.504,0.392,2,58,30.200533749573985,2,1,1,1,5.0,9.223638003797415,3.8238737592625283,2.884804715648779,34.60479412944885,0.31679663444811523,3.569956159503066
3149,0.326,0.379,0.39,0.392,2,61,53.220837588627276,3,2,2,1,7.0,9.86994556104478,7.615616555903581,8.670752049200937,46.082338046737526,0.4157587719354692,10.96166233289578
3150,0.587,0.474,0.504,0.53,2,40,44.90973941054983,2,1,1,1,8.0,14.18652239333369,12.353527769405723,8.206241645687244,15.20053150506673,0.3696258791887449,10.325684212419347
3151,0.326,0.379,1.0,0.53,1,37,27.046280829609813,2,1,1,1,9.0,13.859329933805142,12.937449632026418,10.894225025369865,14.22879275879326,0.3289722855658539,10.023261391984038
3152,0.587,0.379,0.554,0.465,3,46,54.182534826802744,3,1,1,0,10.0,9.346263932382515,6.018996972010336,16.427523415369023,15.355910279030631,0.6162381385307134,8.93714516072379
3153,0.399,1.0,1.0,0.607,1,34,54.037413422916636,1,0,0,0,8.0,9.167592138504695,12.461818857928636,9.339797962542352,7.803169895876168,0.48984148657065374,7.109484999755653
3154,0.456,1.0,0.504,0.53,2,44,76.1782784584572,3,1,1,1,6.0,15.313190531424077,13.646078135598147,18.80503413007973,42.73218419202575,0.44831559449932423,8.446192217821661
3155,1.0,0.57,0.504,1.0,2,35,94.8322159475186,2,1,0,0,7.0,12.007062683944875,4.327606772494345,8.661480841123222,19.391220337503643,0.3615744955664485,8.31571696241263
3156,0.456,0.57,0.453,0.53,2,39,43.80319844492148,3,1,1,0,7.0,17.46228154711892,17.774659066250464,19.691143590433132,30.145286549834946,0.4849631239183011,9.315914247245974
3157,0.456,0.57,0.39,0.392,2,49,73.5449997704828,2,1,2,0,8.0,6.710229004892316,7.2344574562538675,15.472389294576246,11.332805794036048,0.647380975282516,8.975665684043543
3158,0.326,0.379,0.619,0.392,2,37,37.40941721717097,2,1,0,1,10.0,8.05086947459159,11.236948810334889,39.479094112325626,18.090636914990114,0.38080666094563753,12.42706906375265
3159,0.516,0.474,1.0,1.0,5,51,70.73113517181325,4,2,2,0,10.0,19.960386392128132,16.01231969296513,9.053743387457892,71.05824425995925,0.6817408951490554,13.947590715997094
3160,0.399,0.474,0.504,0.392,3,54,65.38867215823085,2,1,1,1,6.0,12.276056311044172,5.886257596851128,3.4132957993641746,45.69907629143483,0.4806796302390184,7.34088803903056
3161,1.0,0.379,0.504,0.53,2,50,45.89296580426758,2,1,1,0,10.0,9.040937321938138,10.107984050301065,7.569700057939169,7.438255794575016,0.37179410655012246,10.959278138467333
3162,0.516,1.0,0.619,0.53,2,50,120.82592433555186,3,1,2,0,7.0,13.73228066238731,10.627772960602963,17.36014953696111,32.356774191047094,0.30706881054639545,12.628798476582016
3163,0.456,0.57,0.504,0.465,2,37,52.43195624915833,2,1,1,0,10.0,5.843403628142719,8.09094703369553,16.951884899927293,5.968524222056668,0.4455249917668703,12.316809863964139
3164,0.399,0.379,0.39,0.53,2,58,46.768765433873114,3,1,1,1,8.0,10.48945840011,4.623764171770434,14.054764689981939,18.735600379795052,0.4276124076294986,6.941267456685482
3165,0.326,0.474,0.554,0.392,3,39,79.79705487529262,1,0,1,0,7.0,5.1138740546124914,9.84118159084181,3.369604749499607,10.11445429756766,0.3773079373424376,8.23369883514284
3166,0.587,1.0,0.453,0.607,2,49,66.84739176442963,3,1,1,1,8.0,10.203796114401005,6.720703453140098,13.926278190511873,27.209920869975722,0.5835897613716453,12.007241152773545
3167,0.399,0.474,0.453,0.53,2,45,43.911217142163736,2,0,1,0,7.0,5.810992926062985,11.175950289982977,11.23313467463611,24.39859437704942,0.3389659660808595,6.27925473024383
3168,0.587,0.57,0.39,0.607,2,57,40.31138102043316,2,1,1,1,9.0,6.843368940753039,3.9906914093819807,3.822146137197694,6.518243794625719,0.4375789503016537,11.00493413979219
3169,0.456,0.57,0.619,1.0,2,42,52.05130363214984,2,1,1,1,9.0,9.693513563290196,9.063636494276265,9.308388005127162,10.103197470820488,0.47582334413111593,8.767902580782906
3170,0.516,0.379,0.39,0.465,3,49,55.99613589123733,3,1,1,1,8.0,10.766485473680955,7.7581298662721885,11.645231734461309,32.44213152486997,0.41168639995658146,10.365900491093091
3171,0.456,1.0,0.619,1.0,2,40,29.26062244704429,3,1,1,1,7.0,15.532462228694753,8.468764399279582,9.323744149363907,67.6708693004718,0.5821553590591731,8.98914921501255
3172,1.0,1.0,0.554,0.607,3,51,72.61611905380174,3,2,2,1,9.0,16.289591920763815,11.595685747223062,10.784831499335509,21.917008774366877,0.6155435407888824,16.08345747372078
3173,0.399,0.379,0.453,0.392,3,56,42.84015764951975,2,2,1,1,8.0,20.78839958704678,4.893616829383028,12.04327362039104,89.93350680834251,0.4524944382227254,6.841056613759066
3174,0.399,0.474,0.39,1.0,1,32,24.66117080771117,1,0,0,0,10.0,9.49613650003999,4.478869922746603,15.661739964300033,6.247749249843204,0.12663322183876113,9.470033103822775
3175,0.516,1.0,1.0,1.0,2,35,74.55992638333791,2,1,1,1,8.0,19.242435578852053,48.865880747847136,122.04898217955835,106.81823056497765,0.30795089852560503,12.72798896831375
3176,0.456,0.474,0.39,0.392,2,52,40.41359815726234,2,1,1,0,8.0,3.8070152950816065,9.249769714030819,7.095131752664081,11.874403830169234,0.3445607552122333,8.557352855759245
3177,0.326,0.57,0.453,0.392,2,40,48.43946491532037,1,1,1,0,7.0,16.238455277380893,24.442694619736855,16.066508237528293,28.85905939508204,0.3821640281090816,9.293334377886623
3178,0.516,0.379,0.619,0.392,2,51,79.7316383712526,2,2,2,1,7.0,15.386670077412754,8.07143984136402,9.261372945358362,11.688326169059255,0.4597339735815685,11.345215911417272
3179,0.399,0.379,0.453,0.392,2,39,46.781194003166775,2,1,1,0,7.0,17.30621881454583,24.998277653324518,25.46915836111655,114.96577098228629,0.3571256429501407,6.383430105207152
3180,1.0,0.379,0.504,1.0,4,54,57.32321969043509,4,1,1,1,6.0,14.745700328026363,6.1378141070599685,5.601882957205479,15.422710313034747,0.838088890340223,6.292931794834502
3181,0.587,1.0,1.0,1.0,2,46,82.91800147201671,2,1,1,1,8.0,7.467654207425044,21.511585544141653,8.148467808213987,13.269036429195964,0.6197398854081748,11.22653975745864
3182,0.516,1.0,1.0,0.607,2,59,74.32728855505268,2,2,2,1,8.0,30.31887556234798,9.244904285000006,29.778739414683457,29.805602576224356,0.5961182553871686,12.967619303895304
3183,0.516,0.474,0.504,0.607,4,56,73.7736678133015,3,2,2,1,7.0,6.471223961172431,7.563434806476938,28.010832848555953,21.45860960285715,0.7914299756944387,8.297771543897928
3184,0.587,1.0,1.0,0.53,1,35,70.14635521838325,2,0,0,1,7.0,8.204945733119107,4.59408808118463,7.773341969618496,3.9201243938029995,0.42513309184002385,8.918486987995275
3185,0.456,0.379,0.504,1.0,2,60,61.82911954182897,3,1,1,0,7.0,12.151053931739739,6.938660602244101,6.272903210670594,22.342262518348544,0.37216388863762256,8.391420708530855
3186,0.516,0.474,0.39,0.53,3,42,88.9326333377589,3,1,1,1,8.0,11.332975474189112,8.036521513647335,6.942727486654726,52.22608732521529,0.4680347390487909,10.432413876764826
3187,0.516,0.474,0.453,1.0,3,51,97.50325607251375,2,1,1,1,7.0,13.520876691709873,12.29832405230974,29.298465042994653,18.99017009598432,0.5215403411179322,11.270086130975612
3188,0.456,1.0,0.554,1.0,4,51,91.00291798447725,3,2,2,2,8.0,10.520906223768925,18.718548754976858,11.673251637266253,62.221841151959396,0.6847649313065306,10.679777682348883
3189,0.326,0.474,0.504,0.392,3,37,43.863966146869544,2,1,1,1,10.0,8.077893984116061,7.074892468054776,10.471030561028398,10.806053014935959,0.6009959220716558,9.141810166251268
3190,0.516,1.0,0.504,0.53,2,42,53.571382721551714,3,1,2,0,8.0,12.338697713247026,6.783776190887902,11.24570996780219,9.794888676225503,0.4468557500947633,9.688501658147802
3191,0.326,0.379,0.619,0.465,3,52,44.8031768438009,3,1,1,0,8.0,5.641695706618634,14.336577715980905,11.31193951973931,33.15364870753028,0.3626297217656256,8.099394010631336
3192,0.399,0.474,0.453,0.607,2,40,35.99750027203989,2,1,1,1,10.0,10.183335805643397,9.029891888869114,11.45599964376261,46.07162457684443,0.3232510592677429,9.92826847375898
3193,0.587,1.0,1.0,1.0,2,44,110.14385343891543,3,1,1,1,8.0,14.879805854131725,22.882874734136035,21.078917478956146,31.752541747670918,0.5610688126619757,13.832043917574786
3194,0.326,0.379,0.504,0.392,1,47,57.866057466655505,1,1,1,1,8.0,6.245637312865822,2.9954455040467423,1.9385843463323595,7.977745411677468,0.3665180450961024,10.153542999318326
3195,0.587,0.57,0.504,0.607,2,52,66.6600598098042,2,1,2,0,8.0,6.197589802308679,12.91674180728677,7.341565331662911,5.047685946877309,0.638457984631889,10.93165027144028
3196,1.0,1.0,0.453,1.0,3,44,50.59919889970175,3,1,1,1,10.0,15.455624633953631,8.214551966284699,6.529977389036683,38.381089410165764,0.5117196799609975,13.128981814143284
3197,0.399,0.379,0.554,0.53,3,61,40.10157169868314,2,1,2,1,7.0,2.2776583237400576,2.7877624941855284,2.049755903173113,7.3664511283302065,0.5678584297701488,2.6707623194803194
3198,0.587,1.0,0.453,0.607,2,55,92.64429594539844,3,1,1,1,8.0,7.48730922254885,5.401001113668363,8.639137269558153,15.933007894913919,0.7569359046135191,7.937341883525787
3199,0.516,0.57,0.453,0.53,1,53,53.96786934011477,2,1,1,1,8.0,12.300837100888046,9.034977011312883,7.250770844536985,8.614069706215934,0.6345638551292456,9.132909994153922
3200,0.456,1.0,0.554,0.392,2,47,63.7340007470047,3,1,1,1,8.0,4.477276316787041,8.042260463826288,5.592969377935922,16.618038952261294,0.44655660324390123,9.590366793017376
3201,0.456,1.0,0.619,0.392,2,40,74.8961179055868,1,1,1,1,8.0,19.986933541668336,9.551170625530085,5.0608278797459105,11.209471002569853,0.5716367677560619,12.403687078977
3202,0.399,0.57,0.39,1.0,1,41,59.90178987439639,2,0,1,1,10.0,12.904017805362704,12.421285523289173,8.821068859773177,15.182843100842053,0.40779743850684186,10.863673987125729
3203,0.587,0.57,0.554,0.465,2,53,32.87579003468481,4,2,1,1,7.0,10.276266406038967,7.4596176588738645,10.28365216398793,46.50805957952681,0.7538254485714577,4.285877811252887
3204,0.516,0.379,0.39,0.607,1,45,18.46271868176684,2,2,1,0,9.0,6.921807335588047,3.3301297534055427,5.714112406167821,10.904788426230818,0.33364567458382344,8.076895447312047
3205,0.326,0.379,0.39,1.0,2,71,21.244487525487756,2,2,2,1,7.0,9.165393451641174,4.685681345593175,3.4689609749317145,10.148944024804914,0.4443875285488326,4.512133708882655
3206,0.516,0.474,0.39,0.53,3,43,68.03807140994128,3,1,1,1,9.0,21.645573122560293,8.151230989330505,11.904785480208545,117.52569212422564,0.4018889389529841,11.80565958104375
3207,0.516,0.57,0.453,1.0,2,48,31.108568364339455,2,1,1,0,10.0,5.038398472019935,8.818337022032605,10.270127042893739,10.854379619560397,0.16855651272056954,14.07804882229203
3208,0.516,0.379,0.39,0.465,3,54,52.5074591102924,2,1,1,0,7.0,5.561863871588514,4.216873712012182,2.250447281551327,17.282880870724433,0.41540673241289344,6.347825699462001
3209,0.399,0.474,0.504,0.607,3,72,49.98416473942565,3,2,2,1,4.0,6.191573160433003,8.776653599876562,10.76918956174992,19.3945449634257,0.8383107120711064,5.806902023052882
3210,0.516,0.379,0.39,0.53,2,62,54.15462219522869,2,2,2,1,10.0,7.039591005194134,4.628489290048603,18.100512282897725,26.828222369791185,0.62313387682711,9.758901287566779
3211,0.399,0.474,0.554,1.0,2,55,53.81476050779942,2,1,1,1,8.0,5.2977400762982905,3.9380031946172673,9.590792584053059,11.484467237084367,0.4376060112992697,8.496827437274138
3212,0.587,0.379,1.0,0.53,2,45,72.56886026318169,3,1,1,1,8.0,19.551847867048707,11.065830932250543,14.743816820216514,23.68712755061088,0.5330375080483754,10.602564786868754
3213,1.0,1.0,0.453,1.0,2,38,81.35273163408992,3,1,1,1,7.0,25.440602721103343,19.555335832195063,26.908740174886894,71.08462430879695,0.5905692748304515,11.839393997425368
3214,0.456,0.379,0.554,0.465,2,47,23.962687798193862,2,1,2,1,8.0,13.49461193884904,5.104807882637163,5.096323573290543,16.07562120232419,0.5408478594181502,4.108214819139225
3215,0.399,1.0,0.504,0.392,1,35,32.98743297655869,2,0,0,0,8.0,16.503858800288715,7.06204756905121,12.504747474093643,32.074249728093875,0.29490969168144693,9.82888447010739
3216,0.456,0.474,0.39,1.0,1,53,44.912967566840535,2,1,1,1,5.0,3.937910806671996,8.297149979772774,15.256081974905197,15.337353984137629,0.49934939625381725,6.001275970165936
3217,0.399,0.57,0.504,0.392,3,47,76.09995160751352,2,1,1,0,8.0,16.245139061780744,9.804712806980744,18.24634596170223,15.5063017752403,0.45308951055952235,12.311540579965584
3218,0.326,0.379,0.504,0.392,2,53,77.4345274080304,1,0,1,0,6.0,5.104062000742077,11.118922542498034,7.448938725909921,8.264338889619623,0.47122779059250164,8.457441821637433
3219,1.0,0.57,0.453,0.607,3,44,68.62173194417333,3,2,1,1,8.0,16.25724024312296,14.462311145178065,32.28955523047301,26.570356626060583,0.5657321741130836,13.263706630024705
3220,1.0,0.57,0.453,1.0,3,52,64.15977440572844,2,1,1,1,7.0,14.242858369108024,9.53917823205433,2.9402683163405596,13.021044191969931,0.6826172018885867,8.033570382868643
3221,0.516,0.474,0.554,0.607,1,52,51.73683386134998,2,0,0,1,8.0,14.254592594632658,4.171855855559007,9.022093369122826,7.611089143861781,0.47836816736680143,7.082892674579285
3222,0.516,0.379,0.504,0.392,3,63,60.60358113919405,4,2,2,0,8.0,14.207676826142947,12.857968387058568,23.196156466531484,34.12485750731112,0.6292791740915031,10.85966980375845
3223,0.399,0.379,0.39,0.53,2,39,27.721189120512506,2,1,0,1,8.0,8.189426766620524,5.503351014326878,14.000596605888877,65.67990162381211,0.4685477129275033,4.915212606316626
3224,0.456,1.0,0.619,0.53,2,39,33.383555068059195,2,1,1,0,10.0,12.197190718570818,13.96859181669799,39.01394154321721,15.779857485476343,0.5260634886031742,14.202929731473098
3225,0.399,1.0,0.453,0.53,2,41,32.735504028349155,2,0,0,1,8.0,4.586816883517746,15.211498069484614,31.915974757215217,46.433444307146935,0.700199931576367,6.120332454148556
3226,1.0,1.0,1.0,0.607,2,51,62.492908458921576,2,2,1,1,8.0,11.90196534934538,10.632518263213578,9.727607563839081,14.768193471008162,0.5773061067730817,11.852757213637407
3227,0.399,0.57,0.619,0.607,2,53,35.403931570539264,2,1,2,1,9.0,9.16578308431563,4.91828409627377,3.8421902277950064,6.649320851238402,0.5103060434046005,8.688411123584048
3228,1.0,0.57,0.619,0.392,4,47,87.46518817262027,3,2,2,1,9.0,25.170431047934255,14.280164582596408,24.430133810665424,57.37388449677487,0.6348989982034189,15.06868813925047
3229,0.399,0.57,1.0,1.0,1,47,31.212785991958903,2,1,1,1,10.0,13.054338389844059,8.992440683500261,27.558045753327036,49.023317861381,0.4819098766615808,9.226895258077402
3230,0.399,0.474,1.0,0.465,4,37,91.06603879200755,3,1,2,1,10.0,7.527085159645518,21.568369870495268,33.37482319292654,30.109689515415546,0.5106614805982924,13.222309635176227
3231,0.516,0.474,0.39,0.53,3,48,93.33785724909201,2,2,2,1,8.0,24.054845407231433,12.91730405497469,18.85250074585985,64.27352470249325,0.5029424139031842,11.53690852959539
3232,0.516,0.474,0.453,0.53,3,51,60.8545268597529,4,1,2,1,8.0,9.14840809450489,25.705005900044895,17.65127705382138,60.33949788110144,0.5128411805578948,11.849628295769122
